1882;1882;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wołomin 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wołomin 1;384 km;5 hr 9 min
1883;1883;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bytom 2;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bytom 2;72.3 km;1 hr 25 min
1884;1884;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jasienica;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jasienica;13.4 km;16 min
1885;1885;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wielowieś k. Gliwic;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wielowieś k. Gliwic;117 km;1 hr 42 min
1886;1886;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kęty;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kęty;16.8 km;27 min
1887;1887;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Gostyń Poznański 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Gostyń Poznański 1;363 km;4 hr 20 min
1888;1888;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jaworzno 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jaworzno 1;68.4 km;1 hr 9 min
1889;1889;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Proszowice;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Proszowice;166 km;2 hr 27 min
1890;1890;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wrocław 57;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wrocław 57;247 km;3 hr 26 min
1891;1891;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Jasienica;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Jasienica;12.3 km;19 min
1892;1892;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 22;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 22;359 km;4 hr 43 min
1893;1893;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 36;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 36;361 km;4 hr 51 min
1894;1894;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 85;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 85;365 km;4 hr 51 min
1895;1895;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Kraków 47;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Kraków 47;120 km;1 hr 36 min
1896;1896;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Ryki;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Ryki;363 km;4 hr 51 min
1897;1897;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Sopot 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Sopot 1;603 km;6 hr 46 min
1898;1898;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bystra;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bystra;8.9 km;15 min
1899;1899;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Ustroń k. Cieszyna 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Ustroń k. Cieszyna 1;30.0 km;29 min
1900;1900;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Opole 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Opole 1;148 km;2 hr 26 min
1901;1901;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Cieszyn 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Cieszyn 1;38.7 km;35 min
1902;1902;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Radziechowy k. Żywca;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Radziechowy k. Żywca;28.0 km;28 min
1903;1903;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bielsko-Biała 4;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bielsko-Biała 4;0;0
1904;1904;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Dobrzeń Wielki;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Dobrzeń Wielki;188 km;2 hr 33 min
1905;1905;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Brzeszcze;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Brzeszcze;-1;-1
1906;1906;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Sosnowiec 8;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Sosnowiec 8;61.4 km;59 min
1907;1907;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wilkowice;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wilkowice;9.1 km;17 min
1908;1908;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 79;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 79;-1;-1
1909;1909;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Gliwice 22;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Gliwice 22;64.2 km;1 hr 19 min
1910;1910;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Ruda Śląska 7;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Ruda Śląska 7;56.5 km;1 hr 9 min
1911;1911;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Płock 13;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Płock 13;373 km;4 hr 56 min
1912;1912;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 4;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 4;132 km;1 hr 56 min
1913;1913;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Bielsko-Biała 3;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Bielsko-Biała 3;2.7 km;8 min
1914;1914;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Bielsko-Biała 16;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Bielsko-Biała 16;4.1 km;9 min
1915;1915;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Żory 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Żory 1;55.3 km;50 min
1916;1916;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Radom 2;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Radom 2;287 km;3 hr 37 min
1917;1917;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jastrzębie-Zdrój;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jastrzębie-Zdrój;53.3 km;48 min
1918;1918;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 119;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 119;355 km;4 hr 34 min
1919;1919;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wolbrom;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wolbrom;119 km;1 hr 54 min
1920;1920;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Katowice 25;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Katowice 25;71.9 km;1 hr 4 min
1921;1921;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Koszalin 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Koszalin 1;-1;-1
1922;1922;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kozy;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kozy;7.4 km;13 min
1923;1923;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 86;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Warszawa 86;-1;-1
1924;1924;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);PP Warszawa W101;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);PP Warszawa W101;363 km;4 hr 38 min
1925;1925;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Milówka;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Milówka;37.6 km;42 min
1926;1926;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wadowice;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wadowice;36.3 km;53 min
1927;1927;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Rzeszów 2;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Rzeszów 2;288 km;3 hr 15 min
1928;1928;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Gdynia 14;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Gdynia 14;55.0 km;1 hr 1 min
1929;1929;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Czechowice-Dziedzice 2;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Czechowice-Dziedzice 2;15.1 km;23 min
1930;1930;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Łodygowice;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Łodygowice;16.1 km;21 min
1931;1931;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);AP Knurów;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);AP Knurów;81.7 km;1 hr 12 min
1932;1932;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Warszawa 76;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Warszawa 76;364 km;4 hr 51 min
1933;1933;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wrocław 36;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wrocław 36;271 km;3 hr 26 min
1934;1934;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Chrzanów;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);FUP Chrzanów;50.9 km;1 hr 12 min
1935;1935;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wodzisław Śląski;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wodzisław Śląski;65.8 km;1 hr 3 min
1936;1936;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wola k. Pszczyny;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Wola k. Pszczyny;31.2 km;45 min
1937;1937;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Sucha Beskidzka;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Sucha Beskidzka;56.4 km;1 hr 2 min
1938;1938;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Katowice 14;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Katowice 14;66.0 km;1 hr 5 min
1939;1939;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Lędziny 1;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Lędziny 1;47.7 km;49 min
1940;1940;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 23;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 23;119 km;1 hr 35 min
1941;1941;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);AP Pisarzowice;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);AP Pisarzowice;11.4 km;19 min
1942;1942;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Chybie;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Chybie;26.3 km;29 min
1943;1943;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bieruń Nowy;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Bieruń Nowy;35.9 km;54 min
1944;1944;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);AP Czechowice-Dziedzice;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);AP Czechowice-Dziedzice;7.0 km;13 min
1945;1945;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jerzmanowice;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Jerzmanowice;111 km;1 hr 38 min
1946;1946;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 28;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 28;126 km;2 hr 3 min
1947;1947;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 16;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kraków 16;120 km;1 hr 41 min
1948;1948;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kielce 2;UP Bielsko-Biała 1 (ul. 1 Maja 2, 43-300 Bielsko-Biała);UP Kielce 2;207 km;2 hr 55 min
1949;1949;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Bobrowniki k. Będzina;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Bobrowniki k. Będzina;146 km;2 hr
1950;1950;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Brwinów;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Brwinów;125 km;1 hr 20 min
1951;1951;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Pułtusk 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Pułtusk 1;204 km;2 hr 39 min
1952;1952;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Częstochowa 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Częstochowa 1;86.3 km;1 hr 31 min
1953;1953;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Częstochowa 25;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Częstochowa 25;87.4 km;1 hr 30 min
1954;1954;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Poznań 9;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Poznań 9;259 km;2 hr 56 min
1955;1955;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Drezdenko;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Drezdenko;382 km;4 hr 9 min
1956;1956;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wschowa;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wschowa;329 km;3 hr 13 min
1957;1957;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łódź 87;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łódź 87;59.1 km;59 min
1958;1958;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łososina Dolna;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Łososina Dolna;265 km;3 hr 59 min
1959;1959;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kalwaria Zebrzydowska;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kalwaria Zebrzydowska;258 km;3 hr 36 min
1960;1960;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Orzesze;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Orzesze;198 km;2 hr 25 min
1961;1961;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Strzelin;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Strzelin;276 km;3 hr 3 min
1962;1962;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Poznań 20;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Poznań 20;285 km;2 hr 56 min
1963;1963;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Śrem 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Śrem 1;267 km;3 hr 14 min
1964;1964;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Rogoźno Wielkopolskie;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Rogoźno Wielkopolskie;299 km;3 hr 33 min
1965;1965;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowa Sól 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowa Sól 1;-1;-1
1966;1966;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kleszczów;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kleszczów;38.9 km;42 min
1967;1967;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nieborów k. Łowicza;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nieborów k. Łowicza;96.2 km;1 hr 4 min
1968;1968;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lubartów 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Lubartów 1;237 km;3 hr 25 min
1969;1969;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Tychy 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Tychy 1;192 km;2 hr 30 min
1970;1970;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Ostrołęka 2;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Ostrołęka 2;258 km;3 hr 1 min
1971;1971;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Czerwińsk n. Wisłą;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Czerwińsk n. Wisłą;154 km;1 hr 55 min
1972;1972;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Ełk 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Ełk 1;370 km;4 hr 24 min
1973;1973;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);FUP Ropczyce;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);FUP Ropczyce;238 km;3 hr 51 min
1974;1974;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Mielec 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Mielec 1;201 km;3 hr 24 min
1975;1975;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Olsztyn;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Olsztyn;325 km;4 hr 8 min
1976;1976;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kamienica Polska;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kamienica Polska;102 km;1 hr 43 min
1977;1977;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kłomnice;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Kłomnice;65.4 km;1 hr 11 min
1978;1978;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Blachownia 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Blachownia 1;99.6 km;1 hr 31 min
1979;1979;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Świdnica Śląska 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Świdnica Śląska 1;-1;-1
1980;1980;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);AP Poznań;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);AP Poznań;260 km;2 hr 55 min
1981;1981;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowe Miasto nad Wartą;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Nowe Miasto nad Wartą;245 km;2 hr 44 min
1982;1982;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Przygodzice;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Przygodzice;180 km;2 hr 3 min
1983;1983;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Grudziądz 11;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Grudziądz 11;257 km;2 hr 37 min
1984;1984;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Żyrardów 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Żyrardów 1;103 km;1 hr 7 min
1985;1985;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Warszawa 4;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Warszawa 4;148 km;1 hr 49 min
1986;1986;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wieliczka;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Wieliczka;253 km;3 hr 24 min
1987;1987;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Ostróda 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Ostróda 1;332 km;4 hr 3 min
1988;1988;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Otwock 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Otwock 1;161 km;2 hr 12 min
1989;1989;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Głogów 2;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Głogów 2;339 km;3 hr 40 min
1990;1990;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Oborniki k. Poznania 1;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Oborniki k. Poznania 1;306 km;3 hr 14 min
1991;1991;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Żarnów;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Żarnów;42.2 km;51 min
1992;1992;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Liszki;PP Piotrków Trybunalski E301 (ul. Łódzka 66, 97-303 Piotrków Trybunalski);UP Liszki;235 km;3 hr 4 min
