,sending_date;delivery_date;sending_location;delivery_location;delivery_type;mail_id;on_time;working_days;distance;vehicle_travel_time0,2021-05-20 19:34:00,2021-05-26 14:20:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Mielec 1,Przesyłka firmowa polecona zamiejscowa,002590077317950100222021-05-20 19:34:00,1,4,595 km,6 hr 27 min0,2021-05-20 19:34:00,2021-05-26 14:20:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Mielec 1,Przesyłka firmowa polecona zamiejscowa,002590077317950100222021-05-20 19:34:00,1,4,595 km,7 hr 3 min
87,2021-05-21 17:12:00,2021-05-26 09:58:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Częstochowa 1,Przesyłka firmowa polecona zamiejscowa,002590077317950112272021-05-21 17:12:00,1,3,470 km,5 hr 17 min
88,2021-05-21 17:12:00,2021-05-25 11:01:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Lublin 9,Przesyłka firmowa polecona zamiejscowa,002590077317950112342021-05-21 17:12:00,1,2,617 km,5 hr 59 min
89,2021-05-21 17:12:00,2021-05-25 11:01:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Lublin 9,Przesyłka firmowa polecona zamiejscowa,002590077317950112412021-05-21 17:12:00,1,2,617 km,5 hr 59 min
90,2021-05-21 17:12:00,2021-05-24 12:38:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Gdańsk 50,Przesyłka firmowa polecona zamiejscowa,002590077317950112582021-05-21 17:12:00,1,1,22.7 km,39 min
91,2021-05-21 17:12:00,2021-05-24 12:38:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Gdańsk 50,Przesyłka firmowa polecona zamiejscowa,002590077317950112652021-05-21 17:12:00,1,1,22.7 km,39 min
92,2021-05-21 17:12:00,2021-05-27 08:25:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Kutno 1,Przesyłka firmowa polecona zamiejscowa,002590077317950112722021-05-21 17:12:00,1,4,293 km,3 hr 1 min
93,2021-05-21 17:12:00,2021-05-27 13:52:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Łódź 6,Przesyłka firmowa polecona zamiejscowa,002590077317950112892021-05-21 17:12:00,1,4,356 km,3 hr 47 min
94,2021-05-21 17:12:00,2021-05-25 10:50:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Warszawa 4,Przesyłka firmowa polecona zamiejscowa,002590077317950113022021-05-21 17:12:00,1,2,448 km,4 hr 27 min
95,2021-05-21 17:12:00,2021-05-24 08:09:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Toruń 16,Przesyłka firmowa polecona zamiejscowa,002590077317950113192021-05-21 17:12:00,1,1,189 km,1 hr 56 min
96,2021-05-21 17:12:00,2021-05-25 13:29:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Kraków 28,Przesyłka firmowa polecona zamiejscowa,002590077317950113332021-05-21 17:12:00,1,2,627 km,6 hr 59 min
98,2021-05-21 17:12:00,2021-05-24 13:43:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Mogilno 1,Przesyłka firmowa polecona zamiejscowa,002590077317950113572021-05-21 17:12:00,1,1,271 km,3 hr 8 min
99,2021-05-21 17:12:00,2021-05-25 10:56:00,"UP Gdynia 2 (Plac Konstytucji 2, 81-320 Gdynia)",UP Grodzisk Mazowiecki 1,Przesyłka firmowa polecona zamiejscowa,002590077317950113642021-05-21 17:12:00,1,2,417 km,4 hr 9 min
