,distance,sending_weekday,delivery_type,post_office_type,sending_hour_category,vehicle_travel_time,sending_hour,delivery_time_hours
17721,277.0,0,Economy registered letter,UP,0,3.0655737704918034,14,89.71666666666667
17722,14.4,0,Economy registered letter,UP,0,0.32786885245901637,14,65.75
17723,0.0,0,Economy registered letter,UP,0,0.0,14,18.966666666666665
17724,0.0,0,Economy registered letter,UP,0,0.0,14,17.833333333333332
17725,0.0,0,Economy registered letter,UP,0,0.0,14,19.366666666666667
17726,0.0,0,Economy registered letter,UP,0,0.0,14,21.283333333333335
17727,0.0,0,Economy registered letter,UP,0,0.0,14,19.616666666666667
17728,0.0,0,Economy registered letter,UP,0,0.0,14,24.616666666666667
17729,0.0,0,Economy registered letter,UP,0,0.0,14,46.2
17730,0.0,0,Economy registered letter,UP,0,0.0,14,17.266666666666666
17731,0.0,0,Economy registered letter,UP,0,0.0,14,17.533333333333335
17732,0.0,0,Economy registered letter,UP,0,0.0,14,21.266666666666666
17733,0.0,0,Economy registered letter,UP,0,0.0,14,18.9
17734,0.0,0,Economy registered letter,UP,0,0.0,14,20.033333333333335
17735,0.0,0,Economy registered letter,UP,0,0.0,14,42.18333333333333
17736,0.0,0,Economy registered letter,UP,0,0.0,14,19.583333333333332
17737,0.0,0,Economy registered letter,UP,0,0.0,14,19.083333333333332
17738,0.0,0,Economy registered letter,UP,0,0.0,14,22.25
17739,0.0,0,Economy registered letter,UP,0,0.0,14,18.466666666666665
17740,0.0,0,Economy registered letter,UP,0,0.0,14,21.6
17741,0.0,0,Economy registered letter,UP,0,0.0,14,48.233333333333334
17742,0.0,0,Economy registered letter,UP,0,0.0,14,20.3
17743,0.0,0,Economy registered letter,UP,0,0.0,14,19.266666666666666
17744,0.0,0,Economy registered letter,UP,0,0.0,14,19.6
17745,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17746,0.0,0,Economy registered letter,UP,0,0.0,14,19.616666666666667
17747,0.0,0,Economy registered letter,UP,0,0.0,14,43.083333333333336
17748,0.0,0,Economy registered letter,UP,0,0.0,14,21.266666666666666
17749,0.0,0,Economy registered letter,UP,0,0.0,14,21.683333333333334
17750,0.0,0,Economy registered letter,UP,0,0.0,14,21.45
17751,0.0,0,Economy registered letter,UP,0,0.0,14,44.93333333333333
17752,0.0,0,Economy registered letter,UP,0,0.0,14,42.1
17753,0.0,0,Economy registered letter,UP,0,0.0,14,21.683333333333334
17754,0.0,0,Economy registered letter,UP,0,0.0,14,22.633333333333333
17755,0.0,0,Economy registered letter,UP,0,0.0,14,20.616666666666667
17756,0.0,0,Economy registered letter,UP,0,0.0,14,18.416666666666668
17757,0.0,0,Economy registered letter,UP,0,0.0,14,43.916666666666664
17758,0.0,0,Economy registered letter,UP,0,0.0,14,18.083333333333332
17759,0.0,0,Economy registered letter,UP,0,0.0,14,17.233333333333334
17760,0.0,0,Economy registered letter,UP,0,0.0,14,24.616666666666667
17761,0.0,0,Economy registered letter,UP,0,0.0,14,20.35
17762,0.0,0,Economy registered letter,UP,0,0.0,14,20.25
17763,0.0,0,Economy registered letter,UP,0,0.0,14,19.75
17764,0.0,0,Economy registered letter,UP,0,0.0,14,21.183333333333334
17765,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17766,0.0,0,Economy registered letter,UP,0,0.0,14,18.416666666666668
17767,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17768,0.0,0,Economy registered letter,UP,0,0.0,14,18.216666666666665
17769,0.0,0,Economy registered letter,UP,0,0.0,14,23.65
17770,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17771,0.0,0,Economy registered letter,UP,0,0.0,14,17.95
17772,0.0,0,Economy registered letter,UP,0,0.0,14,20.35
17773,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17774,0.0,0,Economy registered letter,UP,0,0.0,14,18.9
17775,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17776,0.0,0,Economy registered letter,UP,0,0.0,14,19.366666666666667
17777,0.0,0,Economy registered letter,UP,0,0.0,14,19.8
17778,0.0,0,Economy registered letter,UP,0,0.0,14,19.4
17779,15.4,0,Economy registered letter,UP,0,0.3442622950819672,14,43.083333333333336
17780,0.0,0,Economy registered letter,UP,0,0.0,14,21.216666666666665
17781,0.0,0,Economy registered letter,UP,0,0.0,14,19.7
17782,0.0,0,Economy registered letter,UP,0,0.0,14,20.633333333333333
17783,0.0,0,Economy registered letter,UP,0,0.0,14,20.216666666666665
17784,0.0,0,Economy registered letter,UP,0,0.0,14,20.333333333333332
17785,0.0,0,Economy registered letter,UP,0,0.0,14,19.333333333333332
17786,0.0,0,Economy registered letter,UP,0,0.0,14,20.3
17787,0.0,0,Economy registered letter,UP,0,0.0,14,20.3
17788,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17789,0.0,0,Economy registered letter,UP,0,0.0,14,21.183333333333334
17790,0.0,0,Economy registered letter,UP,0,0.0,14,18.066666666666666
17791,0.0,0,Economy registered letter,UP,0,0.0,14,20.1
17792,0.0,0,Economy registered letter,UP,0,0.0,14,19.866666666666667
17793,0.0,0,Economy registered letter,UP,0,0.0,14,21.866666666666667
17794,0.0,0,Economy registered letter,UP,0,0.0,14,23.65
17795,0.0,0,Economy registered letter,UP,0,0.0,14,21.283333333333335
17796,0.0,0,Economy registered letter,UP,0,0.0,14,20.016666666666666
17797,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17798,0.0,0,Economy registered letter,UP,0,0.0,14,22.633333333333333
17799,0.0,0,Economy registered letter,UP,0,0.0,14,24.683333333333334
17800,0.0,0,Economy registered letter,UP,0,0.0,14,21.016666666666666
17801,0.0,0,Economy registered letter,UP,0,0.0,14,21.016666666666666
17802,0.0,0,Economy registered letter,UP,0,0.0,14,20.366666666666667
17803,0.0,0,Economy registered letter,UP,0,0.0,14,20.683333333333334
17804,0.0,0,Economy registered letter,UP,0,0.0,14,17.566666666666666
17805,0.0,0,Economy registered letter,UP,0,0.0,14,19.616666666666667
17806,0.0,0,Economy registered letter,UP,0,0.0,14,24.683333333333334
17807,0.0,0,Economy registered letter,UP,0,0.0,14,21.133333333333333
17808,0.0,0,Economy registered letter,UP,0,0.0,14,20.533333333333335
17809,0.0,0,Economy registered letter,UP,0,0.0,14,18.416666666666668
17810,0.0,0,Economy registered letter,UP,0,0.0,14,24.616666666666667
17811,0.0,0,Economy registered letter,UP,0,0.0,14,48.233333333333334
17812,0.0,0,Economy registered letter,UP,0,0.0,14,21.016666666666666
17813,0.0,0,Economy registered letter,UP,0,0.0,14,48.233333333333334
17814,0.0,0,Economy registered letter,UP,0,0.0,14,21.283333333333335
17815,0.0,0,Economy registered letter,UP,0,0.0,14,20.15
17816,0.0,0,Economy registered letter,UP,0,0.0,14,19.533333333333335
17817,0.0,0,Economy registered letter,UP,0,0.0,14,20.366666666666667
17818,0.0,0,Economy registered letter,UP,0,0.0,14,24.616666666666667
17819,0.0,0,Economy registered letter,UP,0,0.0,14,19.55
17820,0.0,0,Economy registered letter,UP,0,0.0,14,42.1
17821,0.0,0,Economy registered letter,UP,0,0.0,14,18.766666666666666
17822,0.0,0,Economy registered letter,UP,0,0.0,14,20.35
17823,0.0,0,Economy registered letter,UP,0,0.0,14,23.05
17824,0.0,0,Economy registered letter,UP,0,0.0,14,19.316666666666666
17825,0.0,0,Economy registered letter,UP,0,0.0,14,22.433333333333334
17826,0.0,0,Economy registered letter,UP,0,0.0,14,24.616666666666667
17827,0.0,0,Economy registered letter,UP,0,0.0,14,20.1
17828,0.0,0,Economy registered letter,UP,0,0.0,14,20.3
17829,0.0,0,Economy registered letter,UP,0,0.0,14,20.3
17830,0.0,0,Economy registered letter,UP,0,0.0,14,19.966666666666665
17831,0.0,0,Economy registered letter,UP,0,0.0,14,21.7
17832,0.0,0,Economy registered letter,UP,0,0.0,14,45.1
17833,0.0,0,Economy registered letter,UP,0,0.0,14,20.516666666666666
17834,0.0,0,Economy registered letter,UP,0,0.0,14,18.65
17835,0.0,0,Economy registered letter,UP,0,0.0,14,19.816666666666666
17836,0.0,0,Economy registered letter,UP,0,0.0,14,22.05
17837,0.0,0,Economy registered letter,UP,0,0.0,14,20.983333333333334
17838,0.0,0,Economy registered letter,UP,0,0.0,14,20.333333333333332
17839,0.0,0,Economy registered letter,UP,0,0.0,14,18.883333333333333
17840,0.0,0,Economy registered letter,UP,0,0.0,14,19.633333333333333
17841,0.0,0,Economy registered letter,UP,0,0.0,14,20.0
17842,0.0,0,Economy registered letter,UP,0,0.0,14,20.7
17843,0.0,0,Economy registered letter,UP,0,0.0,14,20.45
17844,16.6,0,Economy registered letter,UP,0,0.3770491803278688,14,45.03333333333333
17845,0.0,0,Economy registered letter,UP,0,0.0,14,18.6
17846,0.0,0,Economy registered letter,UP,0,0.0,14,21.75
17847,94.1,0,Economy registered letter,UP,0,1.2459016393442623,14,165.13333333333333
17848,0.0,0,Economy registered letter,UP,0,0.0,14,20.316666666666666
17849,7.5,0,Economy registered letter,UP,0,0.14754098360655737,14,48.86666666666667
17850,0.0,0,Economy registered letter,UP,0,0.0,14,18.666666666666668
17851,0.0,0,Economy registered letter,UP,0,0.0,14,21.383333333333333
17852,15.4,0,Economy registered letter,UP,0,0.3442622950819672,14,43.083333333333336
17853,0.0,0,Economy registered letter,UP,0,0.0,14,22.666666666666668
17854,10.2,0,Economy registered letter,UP,0,0.22950819672131148,14,42.75
17855,12.8,0,Economy registered letter,UP,0,0.29508196721311475,14,47.5
17856,16.8,1,Priority registered letter,UP,0,0.2459016393442623,12,20.016666666666666
17857,0.0,4,Economy registered letter,UP,0,0.0,10,73.4
17858,0.0,4,Economy registered letter,UP,0,0.0,10,74.26666666666667
17859,0.0,4,Economy registered letter,UP,0,0.0,10,76.01666666666667
17860,0.0,4,Economy registered letter,UP,0,0.0,10,73.75
17861,29.4,4,Economy registered letter,UP,0,0.4262295081967213,10,73.25
17862,0.0,4,Economy registered letter,UP,0,0.0,10,72.83333333333333
17863,0.0,4,Economy registered letter,UP,0,0.0,10,76.68333333333334
17864,0.0,4,Economy registered letter,UP,0,0.0,10,72.81666666666666
17865,0.0,4,Economy registered letter,UP,0,0.0,10,73.4
17866,0.0,4,Economy registered letter,UP,0,0.0,10,71.61666666666666
17867,16.8,4,Economy registered letter,UP,0,0.2459016393442623,10,74.75
17868,16.8,4,Economy registered letter,UP,0,0.2459016393442623,10,71.11666666666666
17869,0.0,4,Economy registered letter,UP,0,0.0,10,73.4
17870,0.0,4,Economy registered letter,UP,0,0.0,10,73.43333333333334
17871,0.0,4,Economy registered letter,UP,0,0.0,10,73.43333333333334
17872,0.0,4,Economy registered letter,UP,0,0.0,10,73.4
17873,0.0,4,Economy registered letter,UP,0,0.0,10,75.41666666666667
17874,0.0,4,Economy registered letter,UP,0,0.0,10,70.26666666666667
17875,91.5,4,Economy registered letter,UP,0,1.3114754098360655,10,97.53333333333333
17876,0.0,4,Economy registered letter,UP,0,0.0,10,73.4
17877,45.8,4,Economy registered letter,UP,0,0.7377049180327869,10,73.65
17878,0.0,4,Economy registered letter,UP,0,0.0,10,75.41666666666667
17879,0.0,4,Economy registered letter,UP,0,0.0,10,73.5
17880,16.8,4,Economy registered letter,UP,0,0.2459016393442623,10,72.51666666666667
17881,0.0,4,Economy registered letter,UP,0,0.0,10,71.76666666666667
17882,0.0,4,Economy registered letter,UP,0,0.0,10,74.26666666666667
17883,0.0,4,Economy registered letter,UP,0,0.0,10,75.21666666666667
17884,0.0,4,Economy registered letter,UP,0,0.0,10,73.75
17885,0.0,4,Economy registered letter,UP,0,0.0,10,75.41666666666667
17886,0.0,4,Economy registered letter,UP,0,0.0,10,75.8
17887,25.3,4,Economy registered letter,UP,0,0.3770491803278688,10,94.85
17888,45.8,4,Economy registered letter,UP,0,0.7377049180327869,11,96.23333333333333
17889,29.4,4,Economy registered letter,UP,0,0.4262295081967213,12,99.08333333333333
17890,66.8,4,Economy registered letter,UP,0,0.9016393442622951,14,89.56666666666666
17891,29.4,4,Economy registered letter,UP,0,0.4262295081967213,14,66.6
17892,66.8,4,Economy registered letter,UP,0,0.9016393442622951,14,89.56666666666666
17893,16.8,4,Economy registered letter,UP,0,0.2459016393442623,14,67.6
17894,66.8,4,Economy registered letter,UP,0,0.9016393442622951,14,66.11666666666666
17895,0.0,4,Economy registered letter,UP,0,0.0,14,70.21666666666667
17896,0.0,4,Economy registered letter,UP,0,0.0,14,67.03333333333333
17897,0.0,4,Economy registered letter,UP,0,0.0,14,72.65
17898,0.0,4,Economy registered letter,UP,0,0.0,14,72.53333333333333
17899,168.0,4,Economy registered letter,UP,0,1.6557377049180328,14,93.36666666666666
17900,91.2,4,Economy registered letter,UP,0,1.3114754098360655,14,94.68333333333334
17901,18.0,4,Economy registered letter,UP,0,0.29508196721311475,14,68.98333333333333
17902,16.8,4,Economy registered letter,UP,0,0.2459016393442623,14,66.75
17903,299.0,4,Economy registered letter,UP,0,3.5245901639344264,14,64.96666666666667
17904,119.0,4,Economy registered letter,UP,0,1.7704918032786885,14,67.01666666666667
17905,208.0,4,Economy registered letter,UP,0,2.819672131147541,14,113.91666666666667
17906,16.8,1,Economy registered letter,UP,0,0.2459016393442623,9,23.033333333333335
17907,234.0,1,Economy registered letter,UP,0,2.7868852459016393,13,66.68333333333334
17909,0.0,1,Economy registered letter,UP,0,0.0,14,19.366666666666667
17910,16.8,1,Economy registered letter,UP,0,0.2459016393442623,14,43.45
17911,16.8,1,Economy registered letter,UP,0,0.2459016393442623,14,43.45
17912,483.0,1,Economy registered letter,UP,0,5.163934426229508,14,68.95
17913,0.0,1,Economy registered letter,UP,0,0.0,14,22.916666666666668
17914,0.0,1,Economy registered letter,UP,0,0.0,14,23.3
17915,0.0,1,Economy registered letter,UP,0,0.0,14,21.95
17916,0.0,1,Economy registered letter,UP,0,0.0,14,17.966666666666665
17917,101.0,1,Economy registered letter,UP,0,1.0,14,17.966666666666665
17918,18.4,1,Economy registered letter,UP,0,0.29508196721311475,14,21.766666666666666
17919,0.0,1,Economy registered letter,UP,0,0.0,14,20.883333333333333
17920,16.8,1,Economy registered letter,UP,0,0.2459016393442623,14,20.433333333333334
17921,16.8,1,Economy registered letter,UP,0,0.2459016393442623,14,44.81666666666667
17922,0.0,1,Economy registered letter,UP,0,0.0,14,20.333333333333332
17923,16.8,1,Economy registered letter,UP,0,0.2459016393442623,14,19.4
17924,16.8,1,Economy registered letter,UP,0,0.2459016393442623,14,42.95
17925,66.8,1,Economy registered letter,UP,0,0.9016393442622951,14,43.0
17926,103.0,1,Economy registered letter,UP,0,1.540983606557377,14,163.2
17927,126.0,3,Economy registered letter,UP,0,1.459016393442623,11,93.83333333333333
17928,0.0,3,Economy registered letter,UP,0,0.0,14,18.566666666666666
17929,0.0,3,Economy registered letter,UP,0,0.0,14,20.3
17930,16.8,3,Economy registered letter,UP,0,0.2459016393442623,14,90.9
17931,29.4,3,Economy registered letter,UP,0,0.4262295081967213,14,90.2
17932,0.0,3,Economy registered letter,UP,0,0.0,14,23.016666666666666
17933,66.8,3,Economy registered letter,UP,0,0.9016393442622951,14,89.45
17934,16.8,3,Economy registered letter,UP,0,0.2459016393442623,14,90.61666666666666
17935,16.8,3,Economy registered letter,UP,0,0.2459016393442623,14,91.01666666666667
17936,16.8,3,Economy registered letter,UP,0,0.2459016393442623,14,91.01666666666667
17937,16.8,3,Economy registered letter,UP,0,0.2459016393442623,13,92.56666666666666
17938,0.0,3,Economy registered letter,UP,0,0.0,13,19.65
17939,15.5,3,Economy registered letter,UP,0,0.2459016393442623,13,92.16666666666667
17940,29.4,3,Economy registered letter,UP,0,0.4262295081967213,13,91.1
17941,15.5,3,Economy registered letter,UP,0,0.2459016393442623,13,90.96666666666667
17942,71.0,3,Economy registered letter,UP,0,1.0819672131147542,13,97.35
17943,51.6,3,Priority registered letter,UP,0,0.7704918032786885,13,91.75
17944,16.8,3,Economy registered letter,UP,0,0.2459016393442623,13,92.5
17945,15.5,3,Economy registered letter,UP,0,0.2459016393442623,13,91.8
17946,71.0,3,Economy registered letter,UP,0,1.0819672131147542,13,92.85
17947,0.0,3,Economy registered letter,UP,0,0.0,13,18.95
17948,25.3,3,Economy registered letter,UP,0,0.3770491803278688,13,94.96666666666667
17949,103.0,3,Economy registered letter,UP,0,1.540983606557377,13,114.01666666666667
17950,295.0,3,Economy registered letter,UP,0,3.4754098360655736,14,94.01666666666667
17951,15.5,3,Economy registered letter,UP,0,0.2459016393442623,14,93.06666666666666
17952,16.8,3,Economy registered letter,UP,0,0.2459016393442623,14,95.56666666666666
17953,18.0,3,Economy registered letter,UP,0,0.29508196721311475,14,94.36666666666666
17954,16.8,3,Economy registered letter,UP,0,0.2459016393442623,14,91.88333333333334
17955,101.0,3,Economy registered letter,UP,0,1.0,14,89.91666666666667
17956,0.0,3,Economy registered letter,UP,0,0.0,14,18.55
17957,0.0,3,Economy registered letter,UP,0,0.0,14,18.8
17958,0.0,3,Economy registered letter,UP,0,0.0,14,19.266666666666666
17959,25.3,0,Economy registered letter,UP,0,0.3770491803278688,10,48.88333333333333
17960,301.0,0,Economy registered letter,UP,0,4.311475409836065,10,69.4
17961,0.0,0,Economy registered letter,UP,0,0.0,11,21.933333333333334
17962,0.0,0,Economy registered letter,UP,0,0.0,11,25.65
17963,194.0,0,Economy registered letter,UP,0,2.5901639344262297,11,70.21666666666667
17964,0.0,0,Economy registered letter,UP,0,0.0,12,24.233333333333334
17965,0.0,0,Economy registered letter,UP,0,0.0,13,23.716666666666665
17966,0.0,0,Economy registered letter,UP,0,0.0,13,24.1
17967,66.8,0,Economy registered letter,UP,0,0.9016393442622951,13,42.166666666666664
17969,0.0,0,Economy registered letter,UP,0,0.0,14,45.46666666666667
17970,15.5,0,Economy registered letter,UP,0,0.26229508196721313,14,50.233333333333334
17971,15.5,0,Economy registered letter,UP,0,0.26229508196721313,14,42.93333333333333
17972,0.0,0,Economy registered letter,UP,0,0.0,14,24.05
17973,16.8,0,Economy registered letter,UP,0,0.26229508196721313,14,42.55
17974,0.0,0,Economy registered letter,UP,0,0.0,14,19.5
17975,15.5,0,Economy registered letter,UP,0,0.26229508196721313,14,43.8
17976,18.0,0,Economy registered letter,UP,0,0.29508196721311475,14,41.3
17977,312.0,0,Economy registered letter,UP,0,3.7049180327868854,14,17.583333333333332
17978,82.8,0,Economy registered letter,UP,0,0.9344262295081968,14,41.95
17979,16.8,0,Economy registered letter,UP,0,0.26229508196721313,14,42.36666666666667
17980,15.5,0,Economy registered letter,UP,0,0.26229508196721313,14,41.333333333333336
17981,29.4,0,Economy registered letter,UP,0,0.4262295081967213,14,41.6
17982,71.0,0,Economy registered letter,UP,0,1.0819672131147542,14,48.06666666666667
17983,16.8,0,Economy registered letter,UP,0,0.26229508196721313,14,42.25
17984,16.8,0,Economy registered letter,UP,0,0.26229508196721313,14,43.13333333333333
17985,16.8,0,Economy registered letter,UP,0,0.26229508196721313,14,42.31666666666667
17986,16.8,0,Economy registered letter,UP,0,0.26229508196721313,14,43.083333333333336
17987,66.8,0,Economy registered letter,UP,1,0.9016393442622951,15,40.833333333333336
17988,169.0,1,Economy registered letter,UP,0,1.819672131147541,12,46.88333333333333
17989,476.0,1,Economy registered letter,UP,0,5.622950819672131,12,78.41666666666667
17990,0.0,1,Economy registered letter,UP,0,0.0,12,22.116666666666667
17991,379.0,1,Priority registered letter,UP,0,4.295081967213115,12,20.666666666666668
17992,0.0,1,Economy registered letter,UP,0,0.0,12,20.183333333333334
17993,400.0,1,Economy registered letter,UP,0,4.409836065573771,12,72.6
17994,194.0,1,Economy registered letter,UP,0,2.5901639344262297,12,68.73333333333333
17995,0.0,1,Economy registered letter,UP,0,0.0,13,18.966666666666665
17996,0.0,1,Economy registered letter,UP,0,0.0,13,19.466666666666665
17997,0.0,1,Economy registered letter,UP,0,0.0,13,22.25
17998,0.0,1,Economy registered letter,UP,0,0.0,13,18.966666666666665
17999,45.8,1,Economy registered letter,UP,0,0.7377049180327869,13,43.75
18000,16.8,1,Economy registered letter,UP,0,0.2459016393442623,13,43.416666666666664
18001,0.0,1,Economy registered letter,UP,0,0.0,13,24.25
18002,0.0,1,Economy registered letter,UP,0,0.0,13,20.266666666666666
18003,483.0,1,Economy registered letter,UP,0,5.163934426229508,13,69.45
18004,0.0,1,Economy registered letter,UP,0,0.0,14,21.683333333333334
18005,460.0,1,Economy registered letter,UP,0,5.262295081967213,14,68.6
18006,16.8,1,Economy registered letter,UP,0,0.2459016393442623,14,43.21666666666667
18007,0.0,1,Economy registered letter,UP,0,0.0,14,22.466666666666665
18008,16.8,1,Priority registered letter,UP,0,0.2459016393442623,14,18.666666666666668
18009,51.6,1,Economy registered letter,UP,0,0.7704918032786885,14,73.05
18010,15.5,1,Economy registered letter,UP,0,0.2459016393442623,14,43.166666666666664
18011,0.0,1,Economy registered letter,UP,0,0.0,14,20.766666666666666
18012,0.0,1,Economy registered letter,UP,0,0.0,14,22.133333333333333
18013,15.5,1,Economy registered letter,UP,0,0.2459016393442623,14,44.81666666666667
18014,66.8,1,Economy registered letter,UP,0,0.9016393442622951,14,42.28333333333333
18015,158.0,1,Economy registered letter,UP,0,2.1475409836065573,14,67.65
18016,171.0,1,Priority registered letter,UP,0,1.7540983606557377,14,21.45
18017,16.8,1,Priority registered letter,UP,0,0.2459016393442623,14,42.666666666666664
18018,40.4,1,Economy registered letter,UP,0,0.5901639344262295,14,45.38333333333333
18019,277.0,1,Economy registered letter,UP,0,3.098360655737705,14,67.8
18020,66.8,2,Economy registered letter,UP,0,0.9016393442622951,12,47.31666666666667
18021,195.0,2,Economy registered letter,UP,0,2.6065573770491803,12,119.78333333333333
18022,16.8,2,Economy registered letter,UP,0,0.26229508196721313,13,43.6
18023,0.0,2,Economy registered letter,UP,0,0.0,13,20.75
18024,0.0,2,Economy registered letter,UP,0,0.0,13,20.616666666666667
18025,0.0,2,Economy registered letter,UP,0,0.0,13,22.083333333333332
18026,0.0,2,Economy registered letter,UP,0,0.0,13,20.133333333333333
18027,0.0,2,Economy registered letter,UP,0,0.0,13,21.083333333333332
18028,45.8,2,Economy registered letter,UP,0,0.7377049180327869,13,45.983333333333334
18029,16.8,2,Economy registered letter,UP,0,0.26229508196721313,13,43.75
18030,16.8,2,Economy registered letter,UP,0,0.26229508196721313,13,43.5
18031,101.0,2,Economy registered letter,UP,0,1.0,13,44.266666666666666
18032,45.8,2,Economy registered letter,UP,0,0.7377049180327869,14,46.5
18033,15.5,2,Economy registered letter,UP,0,0.2459016393442623,14,116.58333333333333
18034,0.0,2,Economy registered letter,UP,0,0.0,14,21.616666666666667
18035,29.4,2,Economy registered letter,UP,0,0.4262295081967213,14,46.43333333333333
18043,288.0,2,Economy registered letter,UP,0,3.4754098360655736,14,119.46666666666667
18044,0.0,2,Economy registered letter,UP,0,0.0,14,21.533333333333335
18045,195.0,2,Economy registered letter,UP,0,2.6065573770491803,14,119.05
18046,45.8,2,Economy registered letter,UP,1,0.7377049180327869,15,43.1
18047,0.0,2,Economy registered letter,UP,1,0.0,15,20.733333333333334
18048,432.0,2,Economy registered letter,UP,1,5.180327868852459,15,120.0
18049,220.0,2,Economy registered letter,UP,1,2.819672131147541,15,115.6
18050,203.0,2,Economy registered letter,UP,1,2.80327868852459,15,122.18333333333334
18051,16.8,2,Economy registered letter,UP,1,0.26229508196721313,15,42.4
18052,66.8,3,Economy registered letter,UP,0,0.9016393442622951,10,93.56666666666666
18053,0.0,3,Economy registered letter,UP,0,0.0,10,23.833333333333332
18054,0.0,3,Economy registered letter,UP,0,0.0,10,21.9
18055,0.0,3,Economy registered letter,UP,0,0.0,10,27.05
18056,0.0,3,Economy registered letter,UP,0,0.0,10,28.0
18057,0.0,3,Economy registered letter,UP,0,0.0,10,27.05
18058,0.0,3,Economy registered letter,UP,0,0.0,10,26.366666666666667
18059,0.0,3,Economy registered letter,UP,0,0.0,10,27.333333333333332
18060,0.0,3,Economy registered letter,UP,0,0.0,10,24.816666666666666
18061,15.5,3,Economy registered letter,UP,0,0.2459016393442623,10,99.75
18062,0.0,3,Economy registered letter,UP,0,0.0,10,21.633333333333333
18063,0.0,3,Economy registered letter,UP,0,0.0,10,26.183333333333334
18064,0.0,3,Economy registered letter,UP,0,0.0,12,19.7
18066,0.0,3,Economy registered letter,UP,0,0.0,13,21.383333333333333
18067,0.0,3,Economy registered letter,UP,0,0.0,13,24.216666666666665
18068,0.0,3,Economy registered letter,UP,0,0.0,13,23.316666666666666
18069,0.0,3,Economy registered letter,UP,0,0.0,13,21.716666666666665
18070,0.0,3,Economy registered letter,UP,0,0.0,13,25.4
18071,0.0,3,Economy registered letter,UP,0,0.0,13,24.75
18072,0.0,3,Economy registered letter,UP,0,0.0,13,19.933333333333334
18073,0.0,3,Economy registered letter,UP,0,0.0,13,20.916666666666668
18074,0.0,3,Economy registered letter,UP,0,0.0,13,22.116666666666667
18075,0.0,3,Economy registered letter,UP,0,0.0,13,24.166666666666668
18076,0.0,3,Economy registered letter,UP,0,0.0,13,23.0
18077,0.0,3,Economy registered letter,UP,0,0.0,13,23.0
18078,0.0,3,Economy registered letter,UP,0,0.0,13,23.0
18079,0.0,3,Economy registered letter,UP,0,0.0,13,24.7
18080,0.0,3,Economy registered letter,UP,0,0.0,13,23.95
18081,0.0,3,Economy registered letter,UP,0,0.0,13,23.45
18082,0.0,3,Economy registered letter,UP,0,0.0,13,24.166666666666668
18083,0.0,3,Economy registered letter,UP,0,0.0,13,21.316666666666666
18084,0.0,3,Economy registered letter,UP,0,0.0,13,25.633333333333333
18085,0.0,3,Economy registered letter,UP,0,0.0,13,25.4
18086,0.0,3,Economy registered letter,UP,0,0.0,13,24.9
18087,0.0,3,Economy registered letter,UP,0,0.0,13,25.133333333333333
18088,0.0,3,Economy registered letter,UP,0,0.0,13,23.5
18089,0.0,3,Economy registered letter,UP,0,0.0,13,24.1
18090,0.0,3,Economy registered letter,UP,0,0.0,13,23.45
18091,15.5,3,Economy registered letter,UP,0,0.2459016393442623,13,95.06666666666666
18092,0.0,3,Economy registered letter,UP,0,0.0,13,21.5
18093,0.0,3,Economy registered letter,UP,0,0.0,13,25.65
18094,0.0,3,Economy registered letter,UP,0,0.0,13,23.95
18095,0.0,3,Economy registered letter,UP,0,0.0,13,25.116666666666667
18096,0.0,3,Economy registered letter,UP,0,0.0,13,25.066666666666666
18097,0.0,3,Economy registered letter,UP,0,0.0,13,23.0
18098,0.0,3,Economy registered letter,UP,0,0.0,13,21.133333333333333
18099,0.0,3,Economy registered letter,UP,0,0.0,13,22.866666666666667
18100,0.0,3,Economy registered letter,UP,0,0.0,13,25.666666666666668
18101,0.0,3,Economy registered letter,UP,0,0.0,13,24.116666666666667
18102,0.0,3,Economy registered letter,UP,0,0.0,13,20.116666666666667
18103,0.0,3,Economy registered letter,UP,0,0.0,13,20.666666666666668
18104,0.0,3,Economy registered letter,UP,0,0.0,13,22.2
18105,0.0,3,Economy registered letter,UP,0,0.0,13,20.6
18106,0.0,3,Economy registered letter,UP,0,0.0,13,23.0
18107,19.7,3,Economy registered letter,UP,0,0.32786885245901637,13,93.9
18108,0.0,3,Economy registered letter,UP,0,0.0,13,25.116666666666667
18109,0.0,3,Economy registered letter,UP,0,0.0,13,20.133333333333333
18110,0.0,3,Economy registered letter,UP,0,0.0,13,21.466666666666665
18111,0.0,3,Economy registered letter,UP,0,0.0,13,22.133333333333333
18112,0.0,3,Economy registered letter,UP,0,0.0,13,22.016666666666666
18113,0.0,3,Economy registered letter,UP,0,0.0,13,20.816666666666666
18114,0.0,3,Economy registered letter,UP,0,0.0,13,20.2
18115,0.0,3,Economy registered letter,UP,0,0.0,13,21.366666666666667
